word,count
چوبه,489
چوبین,1020
چوپان,1690
چو,2623
چوک,276
چوگان,1113
چول,178
چون,205389
چون‌وچرا,6
چونی,61
چهاربر,1
چهارپا,217
چهارپایان,771
چهارچوب,4748
چهاردیواری,93
چهارراه,3202
چهارنعل,82
چه,130580
چهچهه,46
چهر,240
چهره‌پرداز,143
چهره‌پردازی,319
چهره,18671
چهره‌نگار,53
چیدمان,2935
چیدن,1269
چیرگی,4773
چیره,5345
چیره‌دست,1347
چیره‌زبان,9
چیز,30946
چیزفهم,16
چیستان,192
چیستی,865
چیلان,6
چین,66452
چین‌خوردگی,179
چینه‌دان,27
چینه,287
چینی,24071
حائز,6633
حاتم,1123
حاجات,156
حاجب,1063
حاجت,988
حاجتمند,2
حاجتمندی,4
حاجز,60
حاد,6812
حادث,1085
حادثه‌آفرین,8
حادثه,34335
حادثه‌جو,17
حادثه‌جویی,32
حاده,118
حادی,210
حاذق,152
حارث,1098
حار,7
حارس,26
حاره,218
حازم,104
حاسب,106
حاسد,2
حاشا,51
حاشیه‌ای,2661
حاشیه,19402
حاشیه‌نشین,194
حاشیه‌نشینی,290
حاصر,18
حاصل,76048
حاصله,2983
حاضرجوابی,82
حاضر,126031
حاضری,248
حافظانه,2
حافظ,31868
حافظه,35569
حافی,5
حاق,10
حاکم,65030
حاکمیت,25845
حاکی,16347
حالا,12051
حالات,8234
حال,328496
حالت,128119
حال‌گیری,25
حالیا,138
حالی,137816
حالیه,131
حامد,3148
حامض,5
حامل,11712
حاملگی,2324
حامله,1332
حامی,15637
حاوی,40741
حایر,7
حایز,498
حایض,13
حایل,490
حباب,3525
حباله,77
حب,298
حبذا,26
حبر,18
حبس,15213
حبسی,59
حبسیه,11
حبشی,648
حبل,119
حبه,189
حبیب,4215
حتمیت,47
حتمی,2050
حتی,188812
حجاب,8632
حجابت,63
حجاج,2387
حجار,92
حجاری,1910
حجامت,814
حجام,21
حجب,122
حجت,4499
حجج,98
حجرات,222
حجر,1642
حجره,2032
حج,6048
حج‌گزار,6
حجله,173
حجم,36712
حجیم,1784
حداثت,1
حداد,1084
حدادی,200
حداقل,59148
حدایق,30
حدت,244
حدث,40
حدس,9625
حدقه,342
حد,75658
حدوث,339
حدیث,18881
حدیث‌دان,1
حدید,261
حدیده,134
حدیقه,264
حذاقت,42
حذر,812
حذف,63275
حذفی,13888
حر,1731
حراج,1709
حرارت,21538
حرارت‌سنج,6
حراست,2283
حراف,12
حرام,5897
حرامی,56
حرب,529
حربا,12
حربگاه,4
حربه,393
حربی,171
حرث,22
حرج,149
حرز,69
حرس,8
حرص,696
حرصی,103
حرف‌به‌حرف,18
حرف,33133
حرف‌شنو,1
حرف‌شنوی,276
حرفه‌ای,37115
حرفه,16346
حرفی,2532
حرکات,20008
حرکت,135364
حرکت‌دار,13
حرمان,86
حرمان‌زده,1
حرمت,3569
حرمت‌شکنی,21
حرم‌خانه,53
حرم‌سرا,120
حرمله,6
حرم,31360
حروف‌نگاری,35
حروفی,972
حریت,286
حریر,493
حریری,614
حریص,581
حریصانه,449
حریف,10006
حریق,2662
حریم,6902
حزب,142846
حزم,292
حزن‌آلود,26
حزن‌آور,33
حزن,473
حزن‌انگیز,315
حزین,1088
حساب,53452
حسابداری,6544
حسابگرانه,3
حسابگر,182
حسابگری,186
حسابی,2926
حسادت,3414
حس,20415
حساس,16118
حساسیت‌زا,130
حساسیت,12362
حسام,1292
حسب,12958
حسب‌الامر,69
حسد,661
حسرت,792
حسنات,61
حسن,89302
حسنه,1171
حسود,418
حسیب,76
حسی,7919
حسینیه,4007
حشر,243
حشرونشر,17
حشره,2756
حشری,75
حشمت,1237
حشم‌دار,2
حشم,186
حشو,152
حشیش,627
حصار,6412
حصاردار,6
حصانت,2
حصبه,255
حصر,4118
حصن,274
حصول,2857
حصولی,24
حصه,380
حصیرباف,15
حصیر,522
حصین,220
حضار,1488
حضانت,986
حضرت,8212
حضر,234
حضوراً,33
حضور,251926
حضیض,738
حطام,14
حطب,2
حظ,81
حفار,295
حفاری,7160
حفاظ,1838
حفاظت,36409
حفر,7070
حفره,7180
حفریات,433
حفظ,92087
حفظی,83
حفیظ,255
حق,82795
حقارت‌آمیز,73
حقارت,699
حق‌التحقیق,2
حق‌التدریس,180
حق‌الزحمه,222
حق‌السکوت,37
حق‌الشرب,2
حق‌العبور,91
حق‌العلاج,5
حق‌العمل,53
حقانیت,1509
حقانی,484
حقا,36
حقایق,5792
حق‌بین,53
حق‌جو,10
حقد,16
حق‌شناس,393
حق‌شناسی,27
حق‌طلب,1
حق‌ناشناس,48
حق‌ناشناسی,25
حقوق,107799
حقوق‌بگیر,59
حقه‌باز,73
حقه‌بازی,44
حقه,824
حقیرانه,29
حقیر,841
حقیقتاً,1198
حقیقت‌جو,23
حقیقت‌جویی,53
حقیقت‌خواهی,3
حقیقت,42199
حقیقت‌گویی,34
حقیقی,16167
حکاک,147
حکاکی,2682
حکام,5226
حکایت,9999
حکایتگر,20
حک,5255
حکما,460
حکم,57742
حکمت,9039
حکمرانی,12478
حکم‌فرما,219
حکمیت,2765
حک‌واصلاح,13
حکومت,222388
حکومت‌نشین,39
حکه,30
حکیمانه,410
حکیم,6931
حلاج,603
حلاجی,174
حلاق,9
حلال,5473
حلال‌زاده,19
حلالیت,1042
حلاوت,63
حلب,3017
حلبی‌آباد,3
حل,73880
حلزون,821
حلزونی,624
حلف,91
حلق,1364
حلقوم,120
حلقه,27513
حلم,206
حل‌نشدنی,192
حلوا,606
حلو,51
حلول,1149
حلولی,16
حله,505
حلیت,42
حلیل,13
حلیله,4
حلیم,275
حلیه,33
حمار,37
حماسه,2950
حماسه‌سرا,14
حماسی,6681
حماقت‌آمیز,3
حماقت,678
حمال,119
حما,132
حمالی,16
حمام,11732
حمامه,28
حمامی,448
حمایت,139036
حمایتگر,52
حمایل,334
حمدان,254
حمد,2080
حمدونه,30
حمرا,151
حمزه,4464
حمق,22
حمل,51091
حمله‌ای,4148
حمله,178213
حمله‌ور,3263
حمیت,46
حمید,6642
حمیده,865
حمیم,2
حنان,28
حنانه,118
حنجره,795
حنظل,38
حنک,14
حنیف,888
حنین,279
حوادث,21661
حواری,1063
حواس‌پرت,58
حواس‌پرتی,266
حواس,3307
حواشی,3396
حواصیل,253
حواله,617
حوالی,27216
حوت,626
حور,167
حوروش,8
حوزوی,4578
حوزه,71152
حوصله,677
حوض,4044
حوضچه,1571
حول,9840
حول‌وحوش,80
حومه,11212
حومه‌نشین,6
حیا,676
حیات‌بخش,80
حیات,33400
حیاتی,11184
حیاط,12425
حی,496
حیث,6370
حیثیت,1542
حیدر,5294
حیران,976
حیرانی,64
حیرت,2238
حیرت‌آور,277
حیرت‌انگیز,473
حیرت‌زدگی,3
حیرت‌زده,373
حیز,37
حیض,112
حیطه,3758
حیف,435
حیلت,30
حیل,74
حیله,1194
حیله‌گر,265
حیله‌گری,181
حین,30221
حیوان,10344
حیوانی,4964
حیه,20
خائف,39
خائنانه,153
خائن,1873
خاتم,1988
خاتم‌کار,8
خاتم‌کاری,43
خاتمه,14605
خاتون,5805
خاج,69
خاخام,763
خادر,4
خادم,2338
خادمه,26
خارا,320
خارج,149305
خارجه,39977
خارجی,97464
خار,2209
خارخار,110
خارزار,22
خارشتر,110
خارش,1449
خارق‌العاده,1414
خارک,573
خاریدن,2
خازن,2940
خاست,230
خاستگاه,8161
خاستن,52
خاسر,2
خاشاک,335
خاشع,33
خاشعانه,6
خاص,102719
خاصره,469
خاصگان,45
خاصگی,102
خاصه,2389
خاصیت,15241
خاضع,48
خاضعانه,32
خاطب,1
خاطرات,17624
خاطرجمع,113
خاطرجمعی,16
خاطر,109238
خاطرخواه,35
خاطرخواهی,1
خاطرنشان,3903
خاطره‌انگیز,226
خاطره,3525
خاطف,2
خاطی,583
خاک‌آلود,17
خاک,90660
خاکروبه,25
خاکسارانه,3
خاکساری,40
خاک‌سپاری,758
خاکستان,3
خاکستر,3746
خاکستری,9487
خاکشیر,58
خاک‌نشین,35
خاکه,59
خاکی,9013
خاگ,42
خاگینه,14
خال‌خالی,29
خالد,4197
خالصانه,229
خالص,15064
خالق,5430
خال,1768
خالو,763
خاله,1840
خاله‌زنک,11
خالی,27076
خام‌طبع,7
خامل,3
خام,11739
خاموشانه,2
خاموش,10708
خاموشی,1581
خامه,1410
خامی,507
خان,84461
خاندان,44501
خانقاه,2650
خانقاهی,547
خانگی,25318
خانمان‌برانداز,59
خانمان,469
خانمان‌سوز,60
خانم‌بازی,1
خانم,18937
خانوادگی,21231
خانواده,111701
خانواده‌دار,18
خانوار,26191
خانه‌برانداز,38
خانه‌به‌دوش,45
خانه‌به‌دوشی,55
خانه‌تکانی,18
خانه‌خانه,1
خانه‌خراب,20
خانه‌خرابی,5
خانه‌دار,1651
خانه‌زاد,3
خانه,109329
خانه‌نشین,746
خانی,1984
خاو,19
خاوران,895
خاورزمین,232
خاورشناس,1061
خاورشناسی,401
خاور,8527
خاوند,41
خاویار,753
خایه,64
خایه‌دار,2
خباثت,89
خباز,53
خبازی,11
خبث,7
خبر,76729
خبرآور,2
خبرپراکنی,53
خبرت,10
خبرچین,259
خبرچینی,272
خبرخوان,40
خبردار,1672
خبرکش,1
خبرگزار,2
خبرگزاری,14529
خبرگی,176
خبرگیری,19
خبرنامه,661
خبرنگار,9122
خبره,2448
خبری,28676
خبز,3
خبط,59
خبیث,645
خبیر,83
خپل,37
خپله,4
ختام,33
ختلان,170
ختم,14636
ختنه,5514
خجالت,820
خجالت‌آور,200
خجالت‌زدگی,4
خجالت‌زده,55
خجالتی,938
خجستگی,58
خجسته,340
خجل,45
خجلت,84
خجول,46
خدا,63314
خدابیامرز,9
خداپرست,189
خداترس,39
خداحافظ,84
خداحافظی,5938
خداداده,21
خداشناس,145
خدام,656
خدانشناس,59
خداوند,35083
خداوندگار,530
خداوندی,612
خدایگان,364
خدایی,7115
خدشه,1213
خدشه‌ناپذیر,102
خدعه,245
خدمات,69795
خدمت,70410
خدمه,9580
خدنگ,175
خدوم,36
خدیعت,11
خدیو,204
خدیور,8
خذلان,27
خرابات,268
خراباتی,119
خراب,11257
خرابه,823
خرابی,4854
خراج,5058
خراز,10
خراسان,36721
خراش,1096
خراشیدگی,161
خراشیدن,173
خراشیده,148
خراط,11
خراطی,179
خرافات,1857
خرافاتی,281
خرافه,626
خرافی,581
خر,2176
خرامان,57
خرامش,16
خرامیدن,19
خربنده,73
خرپشته,37
خرپول,49
خرج,7215
خرجین,5
خرجی,158
خرچنگ,1092
خرخر,108
خرخره,53
خرد,12753
خردسال,3094
خردسالی,1548
خردل,593
خردلی,22
خردمندانه,480
خردمند,2369
خردمندی,483
خردورز,32
خردورزی,183
خرده,4289
خرده‌پا,392
خرده‌ریز,7
خرده‌گیر,20
خرده‌گیری,128
خردی,193
خرس,3353
خرسک,14
خرسند,776
خرسندی,618
خرطوم,289
خرف,32
خرفت,22
خرفتی,4
خرقه,593
خرقه‌پوش,2
خرکچی,3
خرگاه,90
خرگوش,1842
خرمابن,46
خرما,2634
خرمایی,427
خرم,4402
خرمن,544
خرمنگاه,1
خرمی,421
خرناس,29
خروار,287
خروج,37581
خروجی,28670
خروس‌خوان,7
خروشان,895
خروش,736
خروشیدن,15
خره,64
خرید,41907
خریدار,3046
خریداری,29983
خریدن,1312
خریطه,10
خریف,6
خریفی,14
خزان,525
خزانه,6500
خزانه‌دار,461
خزاین,542
خزعبلات,39
خزف,11
خزه,450
خزیدن,240
خزینه,706
خسارت,10070
خسبیده,1
خست,58
خستگی,5519
خستگی‌ناپذیر,259
خستو,22
خسته,4735
خسته‌دل,1
خسته‌کننده,792
خس,572
خسران,100
خسروانه,25
خسروانی,783
خسرو,21274
خسک,2
خسوف,136
خسیس,162
خشاب,1203
خشت,4002
خشت‌مالی,1
خشتی,2337
خشخاش,691
خش‌خش,13
خشکاندن,188
خشک,31653
خشکسالی,4115
خشکی,11610
خشکیدن,277
خشکیده,227
خشم‌آلود,61
خشم,14418
خشمگین,7140
خشمگینی,50
خشمناک,108
خشن,7546
خشنود,1799
خشنودی,1360
خشوع,102
خشونت,27220
خشونت‌گرا,19
خشونت‌گرایی,23
خشیت,120
خصال,198
خصایل,154
خصلت,1266
خصمانه,1789
خصم,205
خصمی,8
خصوصی,45406
خصوصیت,3193
خصومت‌آمیز,227
خصومت,2916
خصی,27
خصیه,13
خضاب,21
خضرا,232
خضر,880
خضوع,262
خطا,10426
خطاب,24726
خطابه,1129
خطاط,622
خطاکار,239
خط,129100
خطایا,15
خطبا,59
خطبه,5762
خطرآفرین,339
خطر,53658
خطرناک,14554
خطه,2432
خطیب,1283
خطی,31453
خطیر,590
خفا,1408
خفاش,1583
خفایا,2
خفت,415
خفت‌بار,90
خفتن,43
خفت‌وخیز,34
خفته,856
خفقان‌آور,45
خفقان,705
خفگی,1374
خفه,2504
خفی,327
خفیف,4911
خفیه,399
خفیه‌گرا,2
خل,92
خلا,411
خلاص,2056
خلاصه,15535
خلاصه‌نویسی,93
خلاصی,685
خلاعت,12
خلافت,31702
خلاف,43977
خلاف‌کاری,30
خلاف‌گویی,25
خلاق,2900
خلاقانه,2164
خلاقیت,6378
خلال,14947
خلایق,225
خلاء,3431
خلبان,13770
خلت,17
خلجان,26
خلد,86
خلسه,583
خلص,1
خلط,1055
خلع,11527
خلعت,866
خلف,1492
خلق,40940
خلقت,3951
خلقیات,194
خلقی,929
خلل,1039
خلل‌ناپذیر,31
خلنگ,92
خلوت,2714
خلوت‌خانه,2
خلوت‌نشین,9
خلوت‌نشینی,17
خلوتی,218
خلود,81
خلوص,3005
خلیج,31557
خلیدن,6
خلیع,5
خلیفه,32852
خلیق,64
خلیل,4635
خمار,176
خماری,131
خم,8246
خمان,25
خمپاره,806
خمر,401
خمره,725
خمس,928
خمش,1086
خمل,2
خمود,34
خموشانه,6
خموش,108
خموشی,70
خمول,4
خمیازه,64
خمی,185
خمیدگی,1241
خمیده,2085
خمیر,5469
خمیرمایه,110
خمیره,178
خناس,2
خناق,36
خنثاسازی,7
خنجر,2640
خنج,298
خن,14
خندان,822
خندق,1691
خنده,2732
خنده‌دار,633
خنده‌رو,21
خندیدن,276
خنزیر,5
خنصر,14
خنکا,18
خنک,9653
خنکی,482
خنگ,140
خنیا,19
خنیاگر,206
خنیاگری,176
خواب‌آلود,50
خواب‌آور,479
خواب,22266
خواباندن,555
خواب‌زده,2
خوابگاه,2810
خوابناک,6
خوابیدن,1202
خوابیده,1637
خواجگان,641
خواجگی,59
خواجه,14222
خو,1686
خواربار,763
خواربارفروش,10
خوار,2531
خوارداشت,8
خوارق,88
خواری,1341
خوازه,3
خواست,44000
خواستار,40487
خواستگاری,2862
خواستن,697
خواستنی,152
خواسته,17360
خواص,24457
خوانا,719
خوان,4072
خوانچه,39
خواندگار,30
خواندن,30866
خوانده,55185
خوانش,1642
خوانندگی,5635
خواننده,30775
خوانین,3917
خواهان,21733
خواه,5509
خواهر,28075
خواهش,1824
خواهشمند,20
خواه‌ناخواه,32
خواهنده,6
خوب,39004
خوبی,62092
خودآرایی,80
خودآزار,10
خودباختگی,74
خودباوری,211
خودبزرگ‌بینی,167
خودبسندگی,57
خودبسنده,58
خودبین,72
خودبینی,221
خودپرداخت,2
خودپرداز,746
خودپرست,42
خودپرستی,187
خودپسند,71
خودپسندانه,12
خودپسندی,213
خودخواه,590
خودخواهی,517
خود,1753258
خوددار,42
خودداری,23642
خودرای,37
خودرایی,123
خودرو,48508
خودسازی,128
خودستا,2
خودستایی,118
خودسرانه,1344
خودسر,436
خودسری,265
خودش,78089
خودشیرینی,97
خودشیفتگی,356
خودشیفته,154
خودفرمان,2
خودفروخته,18
خودفروش,22
خودفروشی,99
خودکار,18339
خودکامانه,20
خودکامگی,1046
خودکامه,880
خودکامی,16
خودکشی,18177
خودکفا,439
خودکفایی,1110
خودمانی,370
خودمحور,86
خودمحوری,43
خودمختار,8063
خودمختاری,4607
خودنما,40
خودنمایی,1527
خودی,7409
خودیاری,201
خور,3815
خوراک,7820
خوراکی,9081
خورجین,153
خوردگی,8121
خوردن,19348
خوردنی,614
خورش,722
خورشگری,4
خورشید,46230
خورشیدپرست,19
خورشیدپرستی,106
خورشیدی,61156
خورند,199
خوره,456
خوش‌آب‌وهوا,6
خوش‌آمد,244
خوش‌آواز,18
خوش‌آهنگ,110
خوشاب,194
خوشا,76
خوش‌اخلاق,109
خوش‌ادا,3
خوش‌اقبال,40
خوش‌اندام,97
خوش‌باشی,40
خوش‌باورانه,9
خوش‌باور,22
خوش‌باوری,30
خوش‌برخورد,64
خوش‌بنیه,14
خوش‌بیان,22
خوش‌بین,282
خوش‌بینی,416
خوش‌پوش,44
خوش‌تراش,82
خوش‌ترکیب,25
خوش‌تیپ,82
خوش‌حساب,19
خوش‌خبر,4
خوش‌خط,38
خوش‌خلق,38
خوش,16123
خوش‌خوراک,61
خوش‌خیم,810
خوش‌رفتار,55
خوش‌رقصی,3
خوش‌زبان,9
خوش‌سخن,48
خوش‌سلیقه,9
خوش‌سیما,49
خوش‌شانس,351
خوش‌شگون,13
خوش‌صحبت,25
خوش‌طبع,8
خوش‌طعم,75
خوش‌طینت,11
خوش‌فکر,26
خوش‌فکری,5
خوش‌قدم,5
خوش‌قریحه,19
خوش‌قلب,93
خوش‌قلبی,18
خوش‌قیافه,20
خوش‌کلام,3
خوش‌گذران,109
خوش‌گذرانی,228
خوش‌مشرب,37
خوش‌نیت,6
خوش‌وبش,21
خوشه,4554
خوش‌هیکل,7
خوشی,2318
خوش‌یمن,101
خوض,22
خوف,463
خوف‌انگیز,7
خوفناک,130
خوک,1989
خوگرفته,15
خوگیری,35
خون‌آشام,1133
خون‌آلود,212
خوناب,14
خون,58252
خون‌سردی,5
خونی,9330
