word,count,score
kylix,313497,420492
leche,313394,569911
taser,313105,993608
exchg,313074,512624
yiorg,312926,644993
wipro,312801,643282
mtdna,312792,717789
assed,312711,745534
herve,312705,537246
conga,312319,735312
agave,312239,584206
adnan,312166,480028
wordt,311631,621327
thiel,311469,813118
zilla,311318,569510
beeps,311081,557140
safco,311067,711093
antlr,310971,862529
equus,310941,516955
greys,310921,715326
indep,310910,775621
osram,310668,828662
gilda,310473,704715
wench,310447,637557
celle,310427,501289
cdnas,310420,756676
dynax,310187,532541
visco,309953,669197
venda,309903,771469
kling,309783,600406
abell,309706,679201
pawns,309696,670295
tinto,309633,685754
wemen,309472,546088
nvram,309388,684847
poder,309370,761951
namur,309315,733226
trany,309138,768312
quint,309126,599863
taryn,309096,768312
pogue,309057,643260
klang,309031,635321
mnras,308947,826502
yukos,308917,500105
loins,308897,836221
midge,308737,686375
gwlad,308709,546185
glial,308665,620205
yasha,308395,508201
vides,308265,740405
breda,308207,806467
chron,308082,688352
melba,308005,761561
dimas,307989,759252
tekst,307981,629036
milos,307933,750991
rivas,307895,799351
untuk,307879,441695
bream,307756,804317
micha,307511,677130
nadph,307276,617503
imago,307167,737888
orcas,307125,851509
gooch,307049,408416
jakes,307048,711614
fazer,306914,717675
nylug,306879,485229
palme,306433,775223
betas,306327,871616
leduc,306257,663964
basta,306217,609961
valeo,306161,823546
rocca,306117,680068
omits,306112,771965
heeft,306104,522445
laski,306047,767348
selle,305996,567523
mappa,305902,379141
ctype,305852,631326
henin,305828,690880
ewell,305789,430565
kehoe,305676,540566
penna,305448,726026
corto,305356,607541
ricks,305248,687383
heald,305244,777142
havin,305232,686939
sleet,305148,722924
aichi,304999,594770
aviva,304892,450727
cagle,304858,794054
fisio,304563,570971
aucun,304323,578890
hoare,304227,905138
novus,304116,616732
perce,303918,612898
drips,303778,695000
hagel,303743,757469
saree,303706,838207
polis,303594,737484
girlz,303561,583602
fille,303542,625862
soapy,303519,678182
savin,303518,789758
longo,303387,536604
xxvii,303300,235102
corum,303288,612665
tardy,303140,685232
crunk,303067,568684
theor,302768,832611
shing,302635,665503
kerio,302345,842140
domme,302191,598275
harps,302084,714027
selon,301925,904863
isbns,301908,587235
dutta,301884,546004
naman,301518,477878
knuth,301480,510317
arjun,301474,660917
hebei,301441,578481
boner,301402,831369
coppa,301351,571738
quand,301330,563887
chyna,301255,609557
welle,301232,430565
aprox,301199,656017
mucha,301165,562282
smelt,301053,805284
porns,301027,754817
renin,300995,799441
yearn,300957,874566
mismo,300956,616564
brita,300771,808716
saeco,300740,935981
terug,300326,737241
paged,300118,707783
ramey,300089,789336
erupt,300083,741257
baile,299798,872214
carne,299731,939563
stron,299695,841365
loris,299596,845814
kandy,299591,560777
sodas,299348,653629
danby,299300,575429
dobro,299212,486634
plats,299052,758050
corry,299016,492350
daman,298839,562388
famer,298816,785893
mamie,298552,764956
upped,298533,493183
mmiii,298453,275373
faure,298399,781698
salah,298193,602418
bythe,298077,581079
velez,297954,440010
trine,297941,954842
feder,297836,560115
zoran,297743,756593
finan,297739,625298
peice,297591,628728
lieut,297564,822661
belay,297360,719411
lomas,297206,785906
slats,297172,689197
logit,297110,717428
miura,296954,758649
lumpy,296904,404015
inova,296854,788067
kolab,296742,627835
exper,296612,519994
galls,296535,598633
ammon,296510,647628
unary,296481,691076
heave,296454,587991
kandi,296430,713580
norml,296397,731310
gegen,296360,494082
rarer,296244,666766
braga,296160,525139
elses,296128,567523
fiske,296080,703415
ahold,295977,685237
knowl,295972,546789
dobra,295948,714562
snook,295873,549320
coven,295821,733988
mores,295725,862389
norad,295641,826961
elegy,295636,501129
sloop,295505,544471
effec,295352,403629
raimi,295273,680484
passo,295194,637972
taunt,295148,629084
aphid,295138,642926
elura,295115,879358
acgih,294958,659607
myrrh,294893,368375
chaff,294863,438524
hasnt,294856,790982
showy,294798,484506
kmfdm,294795,244176
cesky,294759,619052
salti,294716,882210
jacek,294709,645380
emcee,294621,449222
kates,294410,856964
spied,294373,779472
aloof,294291,568872
ansys,294284,607169
snore,294125,947619
phunk,294073,423769
myrna,294051,695271
ihrer,293990,700473
ifilm,293918,446567
lytle,293822,591693
kanda,293675,520567
unisa,293612,838137
silty,293612,694492
duper,293268,670366
machi,293238,677130
ochre,293192,782417
mavic,292847,638294
gotti,292842,583001
quell,292803,479941
karas,292764,617091
faris,292614,806332
posit,292597,758458
paizo,292487,673686
clary,292452,684955
bande,292263,796874
envie,292211,652044
euery,291893,557213
shipp,291833,501929
badia,291707,560642
zogby,291621,344130
thani,291425,812554
yonex,291419,651508
rossa,291133,746302
duomo,291121,414785
bynum,291061,423516
iupac,291011,673166
ljava,290838,402192
dined,290743,706768
gmini,290677,507800
sensu,290647,678851
freda,290613,788043
mbyte,290578,594817
nolte,290538,888823
varta,290258,590298
orang,290223,807288
arndt,290207,812612
hijab,290111,554805
magus,290097,624731
burks,290057,522519
bores,289979,835220
pooja,289973,476582
tokai,289941,786631
silex,289557,772839
vireo,289521,831387
gites,289297,846347
royer,289266,648798
umber,289235,654554
rohde,289223,761720
goths,289217,630051
areal,289091,801193
ooops,288987,410044
techn,288932,758475
laban,288870,585136
neuen,288834,507410
ipass,288706,661235
downy,288639,496543
kudzu,288577,217356
barts,288576,787144
arima,288572,680484
lissa,288444,726809
somos,288310,423551
bixby,288295,300717
malmo,288243,614465
velma,288111,736156
helge,288017,529541
histo,287940,758227
lemur,287912,733790
ivins,287824,561830
terse,287692,765680
egrep,287690,572528
utile,287546,822661
trite,287494,787252
shard,287428,729684
coroa,287365,680068
hanky,287363,544889
nicad,287230,778248
prijs,287208,620541
xfire,287156,680921
visto,287086,719391
tasco,287034,829727
pavia,286964,519580
joost,286790,506643
kiddy,286716,358272
mbits,286503,657406
sence,286280,705893
sires,286232,803292
onlin,286025,664780
roque,285897,692447
dowel,285802,684825
bards,285757,716253
seger,285437,675116
tcpip,285373,522474
pepin,285353,691111
stags,285274,619607
hogue,285270,643029
pylon,285153,580830
milly,285112,450010
seedy,284954,557816
spass,284951,468222
sturt,284766,582190
xcode,284758,633425
mpich,284600,518055
mazur,284430,579778
evisu,284190,734060
caret,284139,927374
laila,284030,555368
tclug,283943,538037
caixa,283632,538451
parra,283456,473964
praga,283249,538801
amway,283150,384981
maeda,283054,656453
vichy,282961,436838
weeps,282891,536432
nozze,282838,613137
quoth,282770,477632
doane,282619,911433
combe,282561,674163
apres,282360,907060
balch,282333,591375
neues,282231,678851
testa,282061,816425
ditty,281979,473134
skiff,281833,441760
gummy,281705,265572
tartu,281696,638677
hight,281662,481873
varia,281539,627910
rebar,281535,721957
kreme,281464,561737
toney,281449,794606
rogan,281333,807288
rayne,281257,874566
lihue,281164,735882
tokio,281068,558703
sisal,280742,726809
minos,280507,784154
sensi,280091,793699
zenon,280029,613137
clave,279866,759003
pokes,279744,712238
dania,279681,673041
hunky,279599,395126
tipsy,279464,628918
beall,279453,679201
atria,279451,753525
tabac,279442,543727
sagas,279405,464206
cress,279364,715486
gsasl,279322,598633
imesh,279127,777091
anhui,279118,735318
reife,279091,668618
graca,279028,575155
lanny,279015,570155
otley,278984,761443
siamo,278924,844492
ficus,278867,584593
stihl,278812,722904
mphil,278808,547275
sotto,278636,496592
mcdba,278611,555196
culpa,278558,614580
delco,278542,755549
carre,278512,771973
froth,278469,607723
derma,278422,833636
elvin,278240,786471
faulk,278224,517826
henan,278156,725795
menos,278139,852796
tgirl,278123,724861
iwill,277983,361923
gllug,277702,277429
vinod,277627,644649
otero,277395,763989
mabry,277366,582872
tubby,277187,328967
posen,277141,839289
mired,276967,798721
breve,276955,523815
hoang,276907,698727
rinks,276753,749766
habra,276719,528924
numan,276690,556043
gconv,276662,537170
raver,276658,696552
colne,276595,838629
aflac,276484,504329
trond,276379,754434
smote,276278,840607
taito,276239,746092
ilona,276237,892708
rahim,276082,749106
volpe,276049,664471
axion,276049,770584
bolus,275931,608974
ivana,275862,618317
leoni,275669,926435
pollo,275627,373030
murat,275580,721037
pedic,275568,713238
capel,275357,798070
mushy,275321,440798
dbtel,275290,691184
inote,275288,947409
amari,275229,680484
dozer,275217,707240
sumer,275212,770804
numer,275211,766953
kress,275168,650818
mazza,275043,324430
dowry,275011,506136
monti,274901,768114
jerzy,274885,503241
seung,274878,743688
adieu,274747,845271
maida,274571,587811
pawel,274525,727346
snuck,274495,562942
fanuc,274461,615657
campy,274413,524558
xlink,274384,547872
nymex,274373,564118
olean,274266,961350
kursk,274266,467328
awash,274221,502474
nctum,274162,588723
orono,274146,514523
luzon,274131,564074
hahah,274105,296550
barbs,274090,631743
mapas,274086,550582
altre,274062,956594
niaid,273988,673041
clift,273901,624815
doble,273885,705533
slapd,273884,687159
radha,273813,558243
repub,273812,641047
locum,273698,569909
rashi,273512,838187
riker,273483,672390
payor,273084,683924
busan,273046,700315
moley,273022,688402
zemin,273004,718760
mundy,272982,452835
aback,272920,428865
griff,272880,471800
scaly,272847,679213
esker,272809,650818
giang,272778,653368
yahya,272777,336760
dimms,272641,531324
satya,272510,594980
fenix,272494,671328
glint,272373,715268
stoic,272080,794812
sango,272080,801546
ahhhh,272065,296550
panos,271969,805562
preob,271931,732632
alums,271859,694321
modoc,271847,441827
ochoa,271744,571507
mehdi,271658,690160
moese,271405,685206
amiss,271389,674742
mintz,271295,612506
lemay,271090,746580
carbo,270809,735259
ogawa,270794,496998
livid,270785,441736
hares,270712,906829
joris,270687,721438
pokey,270609,581007
chibi,270563,422033
smite,270393,863870
nuker,270388,725132
hulme,270387,625229
alist,270374,882210
sarin,270347,937155
ariat,270320,753525
meigs,270279,773306
chump,270215,403207
schuh,270056,423435
vamos,270017,681265
exton,269957,766699
trapp,269934,629365
lecce,269748,501289
vette,269737,446842
scoot,269666,601799
tener,269572,761829
rotel,269215,898416
toeic,269056,885026
ingle,269023,821522
slava,269022,563582
occam,268903,585245
hyena,268889,766005
yello,268850,606042
lorie,268814,936028
daffy,268813,389415
dooce,268785,621122
lexan,268782,803903
blurs,268623,616407
nutte,268501,662811
stabs,268482,609961
krsna,268454,784681
volkl,268168,374502
lurks,268163,601755
klick,268102,473186
nitin,268026,516004
nthum,267965,552138
alors,267846,880729
hynix,267809,481738
zenit,267769,791801
larch,267733,713367
iccpr,267508,544256
kenko,267502,639534
trane,267492,989757
situs,267454,598020
nagle,267434,856437
boles,267384,792464
etter,267329,594239
aline,267309,984613
reine,267244,799441
luang,267199,672947
jenin,267110,632309
byway,266973,357812
pleat,266830,848264
aixam,266758,515604
litem,266672,826856
hsien,266552,862321
utero,266458,842154
pygtk,266235,369840
botha,266218,676892
danko,266183,690317
placa,266141,536415
datta,266128,467839
swash,265955,502474
udell,265951,558757
clapp,265842,536415
tanga,265576,615756
birdy,265549,550107
clank,265523,675691
ladys,265437,658516
marts,265406,814313
umask,265353,600433
locos,265108,580825
flava,265029,428908
ruble,265028,706621
ipsos,264875,603057
cryin,264769,683203
regno,264723,841015
brier,264521,687042
analy,264487,570155
reade,264474,751276
coves,264469,737839
armes,264439,920567
bodie,264411,764119
wendt,264208,703639
damme,264150,656453
perri,264103,700704
udall,264030,525030
noddy,263991,462060
anual,263967,608110
igure,263864,774853
kameo,263863,782232
mccue,263794,527387
doers,263783,864539
thais,263711,816405
prizm,263680,535551
munin,263511,521128
blimp,263458,533844
loopy,263368,413240
larne,263366,968783
freie,263330,668618
geben,263160,549273
nulla,263140,608110
cleve,263089,531075
chomp,263066,494792
tecmo,262941,774373
staci,262893,852990
xxxix,262877,205316
mirra,262870,680484
iaith,262849,644964
helma,262819,774992
tanja,262649,560970
edsel,262611,652033
malek,262392,746909
rosin,262173,878977
tseng,262042,820924
mitzi,261993,444916
wilts,261805,688765
gulag,261761,505357
macaw,261749,449978
isaak,261605,632921
jager,261574,741654
opals,261351,772399
salix,261339,739112
sista,261188,747783
kooks,261188,381730
dived,261166,568964
baldy,261017,542266
crocs,260943,623581
plier,260940,835131
loner,260915,910605
phair,260818,735599
comox,260786,369620
tbogg,260770,445179
italo,260670,880519
profi,260666,645566
kahne,260420,766334
writs,260366,731521
imacs,260297,779949
ayman,260277,518088
perro,260253,677441
ustar,260177,810118
lasse,260145,795451
banal,260129,585136
devfs,260097,584159
toole,260085,721233
rears,260073,838207
holme,260062,716814
archi,260000,771953
vella,259988,653796
kwong,259988,477199
lolly,259984,344387
uribe,259969,765207
sewon,259928,804919
gluck,259856,423175
ganga,259850,460355
spong,259708,642471
mulan,259662,690470
guava,259541,400716
borsa,259510,801493
petey,259477,526119
stati,259462,747783
mikel,259456,711994
clade,259453,813727
trevi,259138,817038
angen,259127,722010
desig,259079,775456
holed,259059,718964
grieg,259058,696688
galle,259045,688847
okada,259011,522727
scorm,258970,705941
mahan,258955,546500
wimpy,258895,418919
tranh,258712,796724
tyvek,258696,527591
kolbe,258511,661562
snout,258314,742347
actos,258309,829727
bigot,258267,638192
goons,258119,573618
titer,258055,787252
borgo,257924,466961
adena,257864,741683
guzzi,257790,350157
paves,257565,759663
omnia,257539,840641
rwiki,257458,445218
downe,257293,717988
flagr,257196,641142
prato,257094,799115
facil,257051,697342
goole,257037,630669
juana,256865,483734
tycho,256729,539190
burge,256662,637031
balms,256614,671347
reino,256590,969191
nbpts,256590,618476
lenco,256417,838629
heure,256361,585625
denso,256238,854946
assis,256221,592382
wooly,256170,378870
jamey,256123,622204
bahru,256079,607089
epsrc,256074,784339
irate,256072,1015180
sitar,255993,924966
pushy,255990,427291
kogan,255942,670644
sheaf,255879,766413
danza,255706,494170
wenig,255639,721578
roars,255578,746302
bilbo,255543,552381
rylex,255397,625778
dingy,255349,550160
horas,255233,814924
nivea,255229,879972
lotte,255085,721233
duals,255075,696471
topsy,255037,605655
hafan,254987,500907
azide,254983,781248
modul,254869,549212
rands,254831,828652
evolt,254744,751019
pictu,254675,600639
lanas,254590,701386
fstab,254543,646728
truer,254461,672404
limes,254454,842896
niehs,254361,862321
kraut,254150,679216
gimli,254006,474637
vikki,253972,263338
reams,253943,920567
coffe,253859,573379
quays,253791,523438
nchum,253764,501944
horiz,253742,622710
abreu,253728,800122
gitmo,253555,665361
viele,253522,618881
slung,253265,616460
viaje,253180,722433
hatha,253103,451951
bight,253016,537064
entra,252961,989757
fells,252935,604290
pryce,252855,653108
vedra,252711,781062
leake,252660,664549
erent,252651,761829
tucks,252616,550753
jacko,252600,553475
ooooh,252497,238372
wlans,252416,735869
vedas,252350,775320
sobel,252295,792464
ables,252284,850642
oxbow,252273,271727
calyx,252215,520075
priya,252212,707187
litle,252162,744496
cuzco,252061,367264
janne,251976,667224
steht,251961,657119
phill,251954,464915
coram,251898,762428
unmik,251864,561667
embry,251755,616599
espoo,251725,671699
tetas,251712,816425
hofer,251357,713977
kells,251349,608062
wacko,251238,577907
resto,251173,935430
abcde,251137,734491
copay,251088,611948
eugen,250891,572247
ulmer,250684,733790
pails,250638,795662
burly,250632,485176
akasa,250625,439908
mange,250483,804370
dings,250449,681391
insex,250412,806002
srila,250344,903992
mowed,250292,632758
lincs,250079,771678
choix,250030,548895
invia,249983,618317
rubik,249968,544091
kabir,249916,693854
gouda,249914,625190
